drugpair,label
"('Compound::DB00866', 'Compound::DB00805')",13
"('Compound::DB00866', 'Compound::DB08893')",0
"('Compound::DB00866', 'Compound::DB01171')",7
"('Compound::DB00866', 'Compound::DB09282')",7
"('Compound::DB00866', 'Compound::DB00688')",9
"('Compound::DB00866', 'Compound::DB01024')",9
"('Compound::DB00866', 'Compound::DB00461')",9
"('Compound::DB00866', 'Compound::DB00788')",9
"('Compound::DB00866', 'Compound::DB04861')",7
"('Compound::DB00866', 'Compound::DB01149')",2
"('Compound::DB00866', 'Compound::DB01400')",13
"('Compound::DB00866', 'Compound::DB00622')",0
"('Compound::DB00915', 'Compound::DB01118')",6
"('Compound::DB00915', 'Compound::DB00261')",6
"('Compound::DB00915', 'Compound::DB01238')",4
"('Compound::DB00915', 'Compound::DB01169')",6
"('Compound::DB00915', 'Compound::DB06216')",4
"('Compound::DB00915', 'Compound::DB00207')",6
"('Compound::DB00915', 'Compound::DB09223')",4
"('Compound::DB00915', 'Compound::DB06616')",2
"('Compound::DB00915', 'Compound::DB01156')",1
"('Compound::DB00915', 'Compound::DB06016')",4
"('Compound::DB00915', 'Compound::DB09063')",6
"('Compound::DB00915', 'Compound::DB00608')",6
"('Compound::DB00915', 'Compound::DB00477')",4
"('Compound::DB00915', 'Compound::DB00537')",6
"('Compound::DB00915', 'Compound::DB00604')",6
"('Compound::DB00915', 'Compound::DB00215')",6
"('Compound::DB00915', 'Compound::DB01211')",6
"('Compound::DB00915', 'Compound::DB00363')",4
"('Compound::DB00915', 'Compound::DB01394')",2
"('Compound::DB00915', 'Compound::DB08865')",6
"('Compound::DB00915', 'Compound::DB06695')",12
"('Compound::DB00280', 'Compound::DB00915')",6
"('Compound::DB00204', 'Compound::DB00915')",6
"('Compound::DB00757', 'Compound::DB00915')",6
"('Compound::DB01184', 'Compound::DB00915')",6
"('Compound::DB00997', 'Compound::DB00915')",2
"('Compound::DB04855', 'Compound::DB00915')",6
"('Compound::DB09039', 'Compound::DB00915')",6
"('Compound::DB00199', 'Compound::DB00915')",6
"('Compound::DB01175', 'Compound::DB00915')",6
"('Compound::DB00898', 'Compound::DB00915')",5
"('Compound::DB01590', 'Compound::DB00915')",2
"('Compound::DB01195', 'Compound::DB00915')",6
"('Compound::DB00472', 'Compound::DB00915')",6
"('Compound::DB00875', 'Compound::DB00915')",4
"('Compound::DB00623', 'Compound::DB00915')",4
"('Compound::DB00889', 'Compound::DB00915')",6
"('Compound::DB00502', 'Compound::DB00915')",4
"('Compound::DB04946', 'Compound::DB00915')",4
"('Compound::DB09078', 'Compound::DB00915')",6
"('Compound::DB01137', 'Compound::DB00915')",6
"('Compound::DB08815', 'Compound::DB00915')",4
"('Compound::DB09224', 'Compound::DB00915')",4
"('Compound::DB01043', 'Compound::DB00915')",1
"('Compound::DB00933', 'Compound::DB00915')",4
"('Compound::DB00333', 'Compound::DB00915')",6
"('Compound::DB01403', 'Compound::DB00915')",4
"('Compound::DB00422', 'Compound::DB00915')",1
"('Compound::DB01233', 'Compound::DB00915')",4
"('Compound::DB00834', 'Compound::DB00915')",6
"('Compound::DB09049', 'Compound::DB00915')",2
"('Compound::DB00572', 'Compound::DB01122')",4
"('Compound::DB00394', 'Compound::DB01122')",1
"('Compound::DB00245', 'Compound::DB01122')",4
"('Compound::DB00443', 'Compound::DB01122')",1
"('Compound::DB00195', 'Compound::DB01122')",13
"('Compound::DB00810', 'Compound::DB01122')",4
"('Compound::DB00612', 'Compound::DB01122')",13
"('Compound::DB01222', 'Compound::DB01122')",1
"('Compound::DB00411', 'Compound::DB01122')",1
"('Compound::DB00521', 'Compound::DB01122')",13
"('Compound::DB01136', 'Compound::DB01122')",13
"('Compound::DB04846', 'Compound::DB01122')",13
"('Compound::DB00185', 'Compound::DB01122')",1
"('Compound::DB01410', 'Compound::DB01122')",1
"('Compound::DB01013', 'Compound::DB01122')",1
"('Compound::DB01380', 'Compound::DB01122')",1
"('Compound::DB00979', 'Compound::DB01122')",4
"('Compound::DB00496', 'Compound::DB01122')",4
"('Compound::DB00967', 'Compound::DB01122')",4
"('Compound::DB01234', 'Compound::DB01122')",1
"('Compound::DB00804', 'Compound::DB01122')",4
"('Compound::DB00655', 'Compound::DB01122')",1
"('Compound::DB04574', 'Compound::DB01122')",1
"('Compound::DB00392', 'Compound::DB01122')",4
"('Compound::DB06702', 'Compound::DB01122')",4
"('Compound::DB00180', 'Compound::DB01122')",1
"('Compound::DB00591', 'Compound::DB01122')",1
"('Compound::DB00324', 'Compound::DB01122')",1
"('Compound::DB08906', 'Compound::DB01122')",1
"('Compound::DB00588', 'Compound::DB01122')",1
"('Compound::DB11181', 'Compound::DB01122')",4
"('Compound::DB00741', 'Compound::DB01122')",1
"('Compound::DB00332', 'Compound::DB01122')",4
"('Compound::DB00598', 'Compound::DB01122')",13
"('Compound::DB00959', 'Compound::DB01122')",1
"('Compound::DB00264', 'Compound::DB01122')",13
"('Compound::DB00764', 'Compound::DB01122')",1
"('Compound::DB04861', 'Compound::DB01122')",13
"('Compound::DB01143', 'Compound::DB06403')",7
"('Compound::DB01118', 'Compound::DB06403')",0
"('Compound::DB00381', 'Compound::DB06403')",7
"('Compound::DB00182', 'Compound::DB06403')",7
"('Compound::DB00673', 'Compound::DB06403')",2
"('Compound::DB06413', 'Compound::DB06403')",0
"('Compound::DB00289', 'Compound::DB06403')",0
"('Compound::DB06237', 'Compound::DB06403')",25
"('Compound::DB00542', 'Compound::DB06403')",7
"('Compound::DB00436', 'Compound::DB06403')",7
"('Compound::DB01244', 'Compound::DB06403')",7
"('Compound::DB00195', 'Compound::DB06403')",7
"('Compound::DB00612', 'Compound::DB06403')",7
"('Compound::DB00188', 'Compound::DB06403')",0
"('Compound::DB00559', 'Compound::DB06403')",3
"('Compound::DB00484', 'Compound::DB06403')",25
"('Compound::DB00796', 'Compound::DB06403')",7
"('Compound::DB01197', 'Compound::DB06403')",7
"('Compound::DB00564', 'Compound::DB06403')",8
"('Compound::DB00521', 'Compound::DB06403')",7
"('Compound::DB01136', 'Compound::DB06403')",7
"('Compound::DB04846', 'Compound::DB06403')",7
"('Compound::DB09063', 'Compound::DB06403')",2
"('Compound::DB00446', 'Compound::DB06403')",0
"('Compound::DB00169', 'Compound::DB06403')",0
"('Compound::DB00501', 'Compound::DB06403')",0
"('Compound::DB00215', 'Compound::DB06403')",0
"('Compound::DB01211', 'Compound::DB06403')",0
"('Compound::DB00283', 'Compound::DB06403')",0
"('Compound::DB00575', 'Compound::DB06403')",7
"('Compound::DB00257', 'Compound::DB06403')",0
"('Compound::DB00872', 'Compound::DB06403')",2
"('Compound::DB08865', 'Compound::DB06403')",0
"('Compound::DB00091', 'Compound::DB06403')",2
"('Compound::DB08912', 'Compound::DB06403')",3
"('Compound::DB01254', 'Compound::DB06403')",2
"('Compound::DB04840', 'Compound::DB06403')",7
"('Compound::DB01119', 'Compound::DB06403')",7
"('Compound::DB00320', 'Compound::DB06403')",0
"('Compound::DB00343', 'Compound::DB06403')",0
"('Compound::DB00869', 'Compound::DB06403')",7
"('Compound::DB00590', 'Compound::DB06403')",7
"('Compound::DB00254', 'Compound::DB06403')",0
"('Compound::DB04855', 'Compound::DB06403')",0
"('Compound::DB09235', 'Compound::DB06403')",7
"('Compound::DB06210', 'Compound::DB06403')",2
"('Compound::DB00584', 'Compound::DB06403')",7
"('Compound::DB08899', 'Compound::DB06403')",3
"('Compound::DB01240', 'Compound::DB06403')",7
"('Compound::DB00876', 'Compound::DB06403')",7
"('Compound::DB00199', 'Compound::DB06403')",0
"('Compound::DB09119', 'Compound::DB06403')",0
"('Compound::DB00736', 'Compound::DB06403')",0
"('Compound::DB01023', 'Compound::DB06403')",7
"('Compound::DB00472', 'Compound::DB06403')",0
"('Compound::DB00176', 'Compound::DB06403')",0
"('Compound::DB01320', 'Compound::DB06403')",8
"('Compound::DB01241', 'Compound::DB06403')",0
"('Compound::DB00629', 'Compound::DB06403')",7
"('Compound::DB01170', 'Compound::DB06403')",7
"('Compound::DB01018', 'Compound::DB06403')",7
"('Compound::DB01275', 'Compound::DB06403')",7
"('Compound::DB00619', 'Compound::DB06403')",0
"('Compound::DB00808', 'Compound::DB06403')",7
"('Compound::DB01029', 'Compound::DB06403')",7
"('Compound::DB11633', 'Compound::DB06403')",2
"('Compound::DB00951', 'Compound::DB06403')",0
"('Compound::DB00270', 'Compound::DB06403')",0
"('Compound::DB01167', 'Compound::DB06403')",0
"('Compound::DB08820', 'Compound::DB06403')",2
"('Compound::DB01026', 'Compound::DB06403')",0
"('Compound::DB00598', 'Compound::DB06403')",7
"('Compound::DB00528', 'Compound::DB06403')",7
"('Compound::DB09198', 'Compound::DB06403')",0
"('Compound::DB00678', 'Compound::DB06403')",7
"('Compound::DB00227', 'Compound::DB06403')",0
"('Compound::DB09280', 'Compound::DB06403')",3
"('Compound::DB08932', 'Compound::DB06403')",7
"('Compound::DB00968', 'Compound::DB06403')",7
"('Compound::DB00422', 'Compound::DB06403')",9
"('Compound::DB00264', 'Compound::DB06403')",7
"('Compound::DB00834', 'Compound::DB06403')",2
"('Compound::DB00805', 'Compound::DB06403')",7
"('Compound::DB00648', 'Compound::DB06403')",3
"('Compound::DB01171', 'Compound::DB06403')",0
"('Compound::DB00745', 'Compound::DB06403')",0
"('Compound::DB09282', 'Compound::DB06403')",7
"('Compound::DB04861', 'Compound::DB06403')",7
"('Compound::DB01149', 'Compound::DB06403')",0
"('Compound::DB09048', 'Compound::DB06403')",2
"('Compound::DB00622', 'Compound::DB06403')",0
"('Compound::DB00594', 'Compound::DB01143')",1
"('Compound::DB01118', 'Compound::DB01143')",1
"('Compound::DB00381', 'Compound::DB01143')",7
"('Compound::DB01351', 'Compound::DB01143')",7
"('Compound::DB01612', 'Compound::DB01143')",1
"('Compound::DB00714', 'Compound::DB01143')",1
"('Compound::DB01238', 'Compound::DB01143')",7
"('Compound::DB01169', 'Compound::DB01143')",1
"('Compound::DB00542', 'Compound::DB01143')",7
"('Compound::DB00436', 'Compound::DB01143')",7
"('Compound::DB01244', 'Compound::DB01143')",7
"('Compound::DB00195', 'Compound::DB01143')",7
"('Compound::DB00612', 'Compound::DB01143')",7
"('Compound::DB00188', 'Compound::DB01143')",1
"('Compound::DB00559', 'Compound::DB01143')",7
"('Compound::DB00484', 'Compound::DB01143')",7
"('Compound::DB01200', 'Compound::DB01143')",1
"('Compound::DB00887', 'Compound::DB01143')",1
"('Compound::DB00297', 'Compound::DB01143')",1
"('Compound::DB08907', 'Compound::DB01143')",1
"('Compound::DB00796', 'Compound::DB01143')",7
"('Compound::DB01197', 'Compound::DB01143')",7
"('Compound::DB00521', 'Compound::DB01143')",7
"('Compound::DB01136', 'Compound::DB01143')",7
"('Compound::DB04846', 'Compound::DB01143')",7
"('Compound::DB00477', 'Compound::DB01143')",1
"('Compound::DB09232', 'Compound::DB01143')",1
"('Compound::DB04920', 'Compound::DB01143')",1
"('Compound::DB00631', 'Compound::DB01143')",1
"('Compound::DB01242', 'Compound::DB01143')",1
"('Compound::DB00575', 'Compound::DB01143')",7
"('Compound::DB00363', 'Compound::DB01143')",1
"('Compound::DB00872', 'Compound::DB01143')",1
"('Compound::DB06292', 'Compound::DB01143')",1
"('Compound::DB04840', 'Compound::DB01143')",7
"('Compound::DB00633', 'Compound::DB01143')",1
"('Compound::DB01119', 'Compound::DB01143')",7
"('Compound::DB01144', 'Compound::DB01143')",1
"('Compound::DB00343', 'Compound::DB01143')",7
"('Compound::DB00869', 'Compound::DB01143')",7
"('Compound::DB00590', 'Compound::DB01143')",7
"('Compound::DB00476', 'Compound::DB01143')",17
"('Compound::DB09235', 'Compound::DB01143')",7
"('Compound::DB00584', 'Compound::DB01143')",7
"('Compound::DB00700', 'Compound::DB01143')",1
"('Compound::DB01240', 'Compound::DB01143')",7
"('Compound::DB00876', 'Compound::DB01143')",7
"('Compound::DB00903', 'Compound::DB01143')",1
"('Compound::DB01023', 'Compound::DB01143')",7
"('Compound::DB00695', 'Compound::DB01143')",1
"('Compound::DB00629', 'Compound::DB01143')",7
"('Compound::DB01170', 'Compound::DB01143')",7
"('Compound::DB01018', 'Compound::DB01143')",7
"('Compound::DB01159', 'Compound::DB01143')",1
"('Compound::DB01355', 'Compound::DB01143')",7
"('Compound::DB01275', 'Compound::DB01143')",7
"('Compound::DB00458', 'Compound::DB01143')",1
"('Compound::DB00808', 'Compound::DB01143')",7
"('Compound::DB01029', 'Compound::DB01143')",7
"('Compound::DB00753', 'Compound::DB01143')",1
"('Compound::DB00883', 'Compound::DB01143')",1
"('Compound::DB01020', 'Compound::DB01143')",1
"('Compound::DB00270', 'Compound::DB01143')",7
"('Compound::DB00598', 'Compound::DB01143')",7
"('Compound::DB00528', 'Compound::DB01143')",7
"('Compound::DB01002', 'Compound::DB01143')",1
"('Compound::DB01235', 'Compound::DB01143')",17
"('Compound::DB00678', 'Compound::DB01143')",7
"('Compound::DB08932', 'Compound::DB01143')",7
"('Compound::DB00703', 'Compound::DB01143')",1
"('Compound::DB00968', 'Compound::DB01143')",7
"('Compound::DB00849', 'Compound::DB01143')",7
"('Compound::DB00264', 'Compound::DB01143')",7
"('Compound::DB00295', 'Compound::DB01143')",1
"('Compound::DB00486', 'Compound::DB01143')",1
"('Compound::DB04861', 'Compound::DB01143')",7
"('Compound::DB00622', 'Compound::DB01143')",7
"('Compound::DB01118', 'Compound::DB00594')",1
"('Compound::DB00381', 'Compound::DB00594')",1
"('Compound::DB01351', 'Compound::DB00594')",7
"('Compound::DB01612', 'Compound::DB00594')",1
"('Compound::DB01435', 'Compound::DB00594')",9
"('Compound::DB00714', 'Compound::DB00594')",1
"('Compound::DB05676', 'Compound::DB00594')",9
"('Compound::DB01238', 'Compound::DB00594')",7
"('Compound::DB01169', 'Compound::DB00594')",1
"('Compound::DB00972', 'Compound::DB00594')",9
"('Compound::DB01014', 'Compound::DB00594')",9
"('Compound::DB00542', 'Compound::DB00594')",30
"('Compound::DB00436', 'Compound::DB00594')",1
"('Compound::DB01244', 'Compound::DB00594')",1
"('Compound::DB00195', 'Compound::DB00594')",1
"('Compound::DB00612', 'Compound::DB00594')",1
"('Compound::DB00188', 'Compound::DB00594')",1
"('Compound::DB00484', 'Compound::DB00594')",1
"('Compound::DB00963', 'Compound::DB00594')",9
"('Compound::DB01200', 'Compound::DB00594')",1
"('Compound::DB00887', 'Compound::DB00594')",1
"('Compound::DB00297', 'Compound::DB00594')",1
"('Compound::DB00921', 'Compound::DB00594')",1
"('Compound::DB08907', 'Compound::DB00594')",30
"('Compound::DB00796', 'Compound::DB00594')",28
"('Compound::DB01197', 'Compound::DB00594')",30
"('Compound::DB00521', 'Compound::DB00594')",1
"('Compound::DB01136', 'Compound::DB00594')",1
"('Compound::DB00482', 'Compound::DB00594')",9
"('Compound::DB00608', 'Compound::DB00594')",9
"('Compound::DB00477', 'Compound::DB00594')",1
"('Compound::DB09232', 'Compound::DB00594')",1
"('Compound::DB04920', 'Compound::DB00594')",1
"('Compound::DB00631', 'Compound::DB00594')",1
"('Compound::DB01242', 'Compound::DB00594')",1
"('Compound::DB00575', 'Compound::DB00594')",1
"('Compound::DB00363', 'Compound::DB00594')",1
"('Compound::DB00318', 'Compound::DB00594')",1
"('Compound::DB00872', 'Compound::DB00594')",1
"('Compound::DB00091', 'Compound::DB00594')",49
"('Compound::DB06292', 'Compound::DB00594')",1
"('Compound::DB00633', 'Compound::DB00594')",1
"('Compound::DB00647', 'Compound::DB00594')",1
"('Compound::DB00586', 'Compound::DB00594')",9
"('Compound::DB01144', 'Compound::DB00594')",1
"('Compound::DB00861', 'Compound::DB00594')",9
"('Compound::DB01396', 'Compound::DB00594')",4
"('Compound::DB00390', 'Compound::DB00594')",4
"('Compound::DB00343', 'Compound::DB00594')",1
"('Compound::DB00204', 'Compound::DB00594')",2
"('Compound::DB00590', 'Compound::DB00594')",1
"('Compound::DB01395', 'Compound::DB00594')",30
"('Compound::DB00476', 'Compound::DB00594')",17
"('Compound::DB09235', 'Compound::DB00594')",1
"('Compound::DB00584', 'Compound::DB00594')",30
"('Compound::DB00700', 'Compound::DB00594')",30
"('Compound::DB01240', 'Compound::DB00594')",1
"('Compound::DB00876', 'Compound::DB00594')",30
"('Compound::DB00903', 'Compound::DB00594')",1
"('Compound::DB01466', 'Compound::DB00594')",1
"('Compound::DB00749', 'Compound::DB00594')",9
"('Compound::DB01628', 'Compound::DB00594')",9
"('Compound::DB01023', 'Compound::DB00594')",1
"('Compound::DB00813', 'Compound::DB00594')",1
"('Compound::DB00712', 'Compound::DB00594')",9
"('Compound::DB00695', 'Compound::DB00594')",1
"('Compound::DB01018', 'Compound::DB00594')",1
"('Compound::DB01159', 'Compound::DB00594')",1
"('Compound::DB01355', 'Compound::DB00594')",7
"('Compound::DB01275', 'Compound::DB00594')",1
"('Compound::DB00956', 'Compound::DB00594')",1
"('Compound::DB00327', 'Compound::DB00594')",1
"('Compound::DB01050', 'Compound::DB00594')",9
"('Compound::DB00458', 'Compound::DB00594')",1
"('Compound::DB00808', 'Compound::DB00594')",1
"('Compound::DB00328', 'Compound::DB00594')",9
"('Compound::DB01029', 'Compound::DB00594')",30
"('Compound::DB00753', 'Compound::DB00594')",1
"('Compound::DB00883', 'Compound::DB00594')",1
"('Compound::DB01020', 'Compound::DB00594')",1
"('Compound::DB00270', 'Compound::DB00594')",1
"('Compound::DB06738', 'Compound::DB00594')",1
"('Compound::DB01009', 'Compound::DB00594')",9
"('Compound::DB00598', 'Compound::DB00594')",1
"('Compound::DB01097', 'Compound::DB00594')",9
"('Compound::DB00528', 'Compound::DB00594')",1
"('Compound::DB01002', 'Compound::DB00594')",1
"('Compound::DB01235', 'Compound::DB00594')",17
"('Compound::DB01227', 'Compound::DB00594')",1
"('Compound::DB06725', 'Compound::DB00594')",9
"('Compound::DB00678', 'Compound::DB00594')",30
"('Compound::DB09212', 'Compound::DB00594')",9
"('Compound::DB01283', 'Compound::DB00594')",9
"('Compound::DB00179', 'Compound::DB00594')",9
"('Compound::DB00784', 'Compound::DB00594')",9
"('Compound::DB00814', 'Compound::DB00594')",9
"('Compound::DB00333', 'Compound::DB00594')",1
"('Compound::DB00703', 'Compound::DB00594')",1
"('Compound::DB00968', 'Compound::DB00594')",1
"('Compound::DB00849', 'Compound::DB00594')",7
"('Compound::DB00264', 'Compound::DB00594')",1
"('Compound::DB00295', 'Compound::DB00594')",1
"('Compound::DB00688', 'Compound::DB00594')",9
"('Compound::DB01024', 'Compound::DB00594')",9
"('Compound::DB00486', 'Compound::DB00594')",1
"('Compound::DB00461', 'Compound::DB00594')",9
"('Compound::DB00788', 'Compound::DB00594')",9
